840,1120,1400
520,1302,1402
253,1380,1403
540,1296,1404
53,1404,1405
444,1333,1405
800,1155,1405
843,1124,1405
456,1330,1406
159,1400,1409
846,1128,1410
664,1245,1411
900,1088,1412
765,1188,1413
280,1386,1414
849,1132,1415
265,1392,1417
545,1308,1417
780,1183,1417
792,1175,1417
518,1320,1418
852,1136,1420
980,1029,1421
624,1280,1424
399,1368,1425
855,1140,1425
672,1260,1428
371,1380,1429
352,1386,1430
550,1320,1430
726,1232,1430
858,1144,1430
756,1215,1431
592,1305,1433
315,1400,1435
588,1309,1435
861,1148,1435
931,1092,1435
864,1152,1440
93,1440,1443
468,1365,1443
555,1332,1443
957,1080,1443
76,1443,1445
221,1428,1445
477,1364,1445
612,1309,1445
680,1275,1445
805,1200,1445
867,1156,1445
720,1254,1446
152,1440,1448
170,1440,1450
240,1430,1450
406,1392,1450
666,1288,1450
728,1254,1450
870,1160,1450
1000,1050,1450
228,1435,1453
132,1449,1455
279,1428,1455
873,1164,1455
975,1080,1455
560,1344,1456
108,1456,1460
304,1428,1460
876,1168,1460
960,1100,1460
688,1290,1462
264,1440,1464
340,1425,1465
583,1344,1465
879,1172,1465
936,1127,1465
216,1450,1466
195,1456,1469
380,1419,1469
565,1356,1469
740,1269,1469
882,1176,1470
413,1416,1475
885,1180,1475
324,1440,1476
396,1425,1479
465,1404,1479
696,1305,1479
1020,1071,1479
456,1408,1480
480,1400,1480
832,1224,1480
888,1184,1480
969,1120,1481
570,1368,1482
784,1260,1484
891,1188,1485
689,1320,1489
432,1426,1490
510,1400,1490
814,1248,1490
894,1192,1490
1008,1100,1492
532,1395,1493
368,1449,1495
575,1380,1495
759,1288,1495
897,1196,1495
704,1320,1496
420,1440,1500
528,1404,1500
900,1200,1500
903,1204,1505
968,1155,1507
540,1408,1508
580,1392,1508
608,1380,1508
1040,1092,1508
906,1208,1510
55,1512,1513
663,1360,1513
712,1335,1513
888,1225,1513
936,1190,1514
300,1485,1515
651,1368,1515
909,1212,1515
1008,1131,1515
165,1508,1517
333,1480,1517
492,1435,1517
795,1292,1517
912,1216,1520
585,1404,1521
1071,1080,1521
78,1520,1522
156,1517,1525
275,1500,1525
427,1464,1525
680,1365,1525
684,1363,1525
915,1220,1525
1035,1120,1525
840,1274,1526
660,1377,1527
234,1512,1530
648,1386,1530
720,1350,1530
918,1224,1530
1008,1155,1533
590,1416,1534
921,1228,1535
312,1505,1537
385,1488,1537
812,1305,1537
1060,1113,1537
962,1200,1538
924,1232,1540
192,1530,1542
760,1344,1544
927,1236,1545
390,1496,1546
147,1540,1547
595,1428,1547
728,1365,1547
980,1197,1547
901,1260,1549
434,1488,1550
930,1240,1550
1040,1152,1552
495,1472,1553
504,1470,1554
933,1244,1555
756,1360,1556
468,1485,1557
342,1520,1558
384,1512,1560
600,1440,1560
792,1344,1560
936,1248,1560
837,1320,1563
736,1380,1564
125,1560,1565
836,1323,1565
939,1252,1565
1036,1173,1565
1080,1134,1566
112,1566,1570
546,1472,1570
850,1320,1570
942,1256,1570
605,1452,1573
441,1512,1575
945,1260,1575
224,1560,1576
948,1264,1580
744,1395,1581
210,1568,1582
375,1540,1585
624,1457,1585
951,1268,1585
1007,1224,1585
286,1560,1586
336,1550,1586
610,1464,1586
864,1330,1586
912,1300,1588
138,1584,1590
576,1482,1590
840,1350,1590
954,1272,1590
516,1505,1591
1110,1144,1594
187,1584,1595
264,1573,1595
957,1276,1595
1100,1155,1595
715,1428,1597
752,1410,1598
276,1575,1599
351,1560,1599
615,1476,1599
924,1305,1599
448,1536,1600
960,1280,1600
80,1599,1601
702,1440,1602
420,1547,1603
160,1596,1604
963,1284,1605
1056,1210,1606
240,1591,1609
966,1288,1610
620,1488,1612
988,1275,1613
414,1560,1614
247,1596,1615
684,1463,1615
760,1425,1615
969,1292,1615
320,1584,1616
560,1518,1618
972,1296,1620
780,1421,1621
1023,1260,1623
1120,1176,1624
57,1624,1625
180,1615,1625
400,1575,1625
455,1560,1625
572,1521,1625
625,1500,1625
825,1400,1625
975,1300,1625
1020,1265,1625
1113,1184,1625
528,1540,1628
171,1620,1629
978,1304,1630
735,1456,1631
768,1440,1632
99,1632,1635
552,1539,1635
900,1365,1635
981,1308,1635
480,1564,1636
285,1612,1637
630,1512,1638
561,1540,1639
360,1600,1640
672,1496,1640
984,1312,1640
1064,1248,1640
858,1400,1642
868,1395,1643
1056,1260,1644
987,1316,1645
297,1620,1647
399,1600,1649
560,1551,1649
776,1455,1649
1105,1224,1649
462,1584,1650
990,1320,1650
635,1524,1651
1140,1197,1653
993,1324,1655
935,1368,1657
1080,1258,1658
996,1328,1660
690,1512,1662
640,1536,1664
513,1584,1665
540,1575,1665
936,1377,1665
999,1332,1665
784,1470,1666
1140,1219,1669
1002,1336,1670
495,1596,1671
469,1608,1675
1005,1340,1675
645,1548,1677
1104,1265,1679
1008,1344,1680
369,1640,1681
720,1519,1681
82,1680,1682
1160,1218,1682
792,1485,1683
116,1680,1684
164,1677,1685
627,1564,1685
875,1440,1685
1011,1348,1685
960,1386,1686
840,1463,1687
232,1674,1690
246,1672,1690
416,1638,1690
650,1560,1690
858,1456,1690
1014,1352,1690
1190,1200,1690
741,1520,1691
1045,1332,1693
225,1680,1695
828,1479,1695
1017,1356,1695
1188,1209,1695
896,1440,1696
328,1665,1697
260,1680,1700
348,1664,1700
476,1632,1700
720,1540,1700
800,1500,1700
1020,1360,1700
1188,1216,1700
552,1610,1702
655,1572,1703
1023,1364,1705
410,1656,1706
693,1560,1707
308,1680,1708
741,1540,1709
1026,1368,1710
1180,1239,1711
464,1650,1714
1029,1372,1715
660,1584,1716
340,1683,1717
492,1645,1717
808,1515,1717
1092,1325,1717
1032,1376,1720
880,1479,1721
378,1680,1722
483,1656,1725
1035,1380,1725
935,1452,1727
665,1596,1729
520,1650,1730
574,1632,1730
1008,1406,1730
1038,1384,1730
144,1725,1731
580,1632,1732
1155,1292,1733
816,1530,1734
966,1440,1734
1041,1388,1735
855,1512,1737
564,1645,1739
204,1728,1740
288,1716,1740
1044,1392,1740
1200,1260,1740
59,1740,1741
670,1608,1742
960,1456,1744
177,1736,1745
656,1617,1745
900,1495,1745
1047,1396,1745
1170,1296,1746
924,1485,1749
490,1680,1750
616,1638,1750
1050,1400,1750
824,1545,1751
1152,1320,1752
295,1728,1753
696,1610,1754
432,1701,1755
675,1620,1755
891,1512,1755
1053,1404,1755
408,1710,1758
1056,1408,1760
738,1600,1762
387,1720,1763
84,1763,1765
413,1716,1765
1059,1412,1765
1125,1360,1765
168,1760,1768
680,1632,1768
832,1560,1768
1120,1368,1768
319,1740,1769
969,1480,1769
1040,1431,1769
1220,1281,1769
1062,1416,1770
252,1755,1773
497,1704,1775
1065,1420,1775
576,1680,1776
1248,1265,1777
1104,1395,1779
336,1748,1780
780,1600,1780
812,1584,1780
1068,1424,1780
531,1700,1781
685,1644,1781
820,1581,1781
1144,1365,1781
273,1764,1785
756,1617,1785
840,1575,1785
1071,1428,1785
612,1680,1788
420,1739,1789
1074,1432,1790
690,1656,1794
1077,1436,1795
1120,1404,1796
1240,1302,1798
224,1785,1799
504,1728,1800
1080,1440,1800
649,1680,1801
120,1798,1802
848,1590,1802
902,1560,1802
952,1530,1802
720,1653,1803
396,1760,1804
1083,1444,1805
695,1668,1807
240,1792,1808
190,1800,1810
928,1554,1810
1086,1448,1810
1232,1326,1810
588,1715,1813
1089,1452,1815
360,1782,1818
856,1605,1819
448,1764,1820
700,1680,1820
924,1568,1820
1092,1456,1820
135,1820,1825
380,1785,1825
511,1752,1825
767,1656,1825
984,1537,1825
1095,1460,1825
1200,1375,1825
1260,1323,1827
672,1700,1828
330,1800,1830
816,1638,1830
1098,1464,1830
1242,1344,1830
480,1768,1832
705,1692,1833
1101,1468,1835
864,1620,1836
105,1836,1839
1104,1472,1840
1235,1368,1843
1044,1520,1844
405,1800,1845
756,1683,1845
1107,1476,1845
1197,1404,1845
710,1704,1846
86,1848,1850
518,1776,1850
570,1760,1850
600,1750,1850
1040,1530,1850
1066,1512,1850
1110,1480,1850
315,1824,1851
172,1845,1853
872,1635,1853
885,1628,1853
1020,1547,1853
161,1848,1855
672,1729,1855
980,1575,1855
1113,1484,1855
1280,1344,1856
258,1840,1858
715,1716,1859
1309,1320,1859
1116,1488,1860
61,1860,1861
840,1664,1864
183,1856,1865
344,1833,1865
1119,1492,1865
1260,1375,1865
819,1680,1869
286,1848,1870
792,1694,1870
880,1650,1870
1122,1496,1870
720,1728,1872
305,1848,1873
430,1824,1874
525,1800,1875
660,1755,1875
1008,1581,1875
1125,1500,1875
1148,1485,1877
150,1872,1878
1128,1504,1880
1160,1482,1882
483,1820,1883
1020,1584,1884
221,1872,1885
312,1859,1885
427,1836,1885
464,1827,1885
516,1813,1885
675,1760,1885
725,1740,1885
760,1725,1885
924,1643,1885
957,1624,1885
1003,1596,1885
1131,1508,1885
1300,1365,1885
414,1840,1886
300,1863,1887
612,1785,1887
888,1665,1887
1287,1380,1887
1311,1360,1889
1134,1512,1890
341,1860,1891
1137,1516,1895
602,1800,1898
730,1752,1898
840,1702,1898
1248,1430,1898
532,1824,1900
1140,1520,1900
549,1820,1901
450,1848,1902
572,1815,1903
896,1680,1904
1143,1524,1905
1230,1456,1906
1008,1620,1908
1146,1528,1910
735,1764,1911
688,1785,1913
1320,1386,1914
1149,1532,1915
1232,1470,1918
380,1881,1919
1152,1536,1920
255,1904,1921
671,1800,1921
904,1695,1921
1121,1560,1921
600,1827,1923
124,1920,1924
624,1820,1924
740,1776,1924
1276,1440,1924
539,1848,1925
1155,1540,1925
423,1880,1927
960,1672,1928
248,1914,1930
774,1768,1930
950,1680,1930
1158,1544,1930
1092,1595,1933
1161,1548,1935
88,1935,1937
663,1820,1937
745,1788,1937
1312,1425,1937
912,1710,1938
805,1764,1939
176,1932,1940
372,1904,1940
1164,1552,1940
1300,1440,1940
1340,1407,1943
264,1927,1945
793,1776,1945
945,1700,1945
1167,1556,1945
860,1749,1949
216,1938,1950
480,1890,1950
546,1872,1950
750,1800,1950
990,1680,1950
1170,1560,1950
1224,1518,1950
352,1920,1952
496,1890,1954
299,1932,1955
828,1771,1955
920,1725,1955
1173,1564,1955
858,1760,1958
945,1716,1959
1176,1568,1960
440,1911,1961
636,1855,1961
1036,1665,1961
1239,1520,1961
1080,1638,1962
755,1812,1963
1179,1572,1965
1120,1617,1967
432,1920,1968
280,1950,1970
946,1728,1970
1182,1576,1970
1392,1394,1970
1296,1485,1971
528,1900,1972
620,1872,1972
928,1740,1972
1360,1428,1972
915,1748,1973
553,1896,1975
1185,1580,1975
760,1824,1976
1188,1584,1980
900,1767,1983
63,1984,1985
616,1887,1985
1140,1625,1985
1191,1588,1985
189,1980,1989
765,1836,1989
